City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
282,Raga,SS,2021-09-22 20:46:07,8.4596,25.678,72.09,82,18,1.05
283,Muros,ES,2021-09-22 20:46:08,42.7762,-9.0603,65.23,71,1,14.83
284,Velikovechnoye,RU,2021-09-22 20:46:08,44.934,39.755,51.35,72,65,4.21
285,Asau,RO,2021-09-22 20:46:09,46.4333,26.4,48.76,86,100,0.43
286,Novyy Urengoy,RU,2021-09-22 20:45:14,66.0833,76.6333,34.68,83,86,10.89
287,Djambala,CG,2021-09-22 20:46:09,-2.5447,14.7533,74.39,65,100,3.8
288,Statesboro,US,2021-09-22 20:46:10,32.4488,-81.7832,88.25,69,90,8.05
289,Talgar,KZ,2021-09-22 20:46:10,43.3027,77.2395,51.96,35,75,4.47
290,Oudtshoorn,ZA,2021-09-22 20:46:11,-33.5907,22.2014,53.96,28,98,3.85
291,Bereda,ES,2021-09-22 20:46:11,43.2686,-7.5406,59.92,98,13,5.57
292,Alice Springs,AU,2021-09-22 20:46:12,-23.7,133.8833,36.95,56,2,0.0
293,Luleburgaz,TR,2021-09-22 20:46:12,41.4039,27.3592,54.77,55,100,9.55
294,San Francisco,US,2021-09-22 20:46:12,37.7749,-122.4194,95.38,64,20,3.0
295,Lishui,CN,2021-09-22 20:46:13,28.4604,119.9103,71.42,96,1,1.61
296,Japura,ID,2021-09-22 20:46:13,-0.3167,102.35,73.42,97,96,2.51
297,Tilichiki,RU,2021-09-22 20:46:14,60.4667,166.1,43.54,90,100,3.24
298,Mbigou,GA,2021-09-22 20:46:14,-1.9005,11.906,68.9,90,78,1.83
299,Carlsbad,US,2021-09-22 20:42:57,33.1581,-117.3506,108.86,49,1,5.01
300,Kutum,SD,2021-09-22 20:46:15,14.2,24.6667,81.82,38,60,8.41
301,Meulaboh,ID,2021-09-22 20:46:15,4.1363,96.1285,75.47,91,98,3.49
302,Norsup,VU,2021-09-22 20:46:15,-16.0667,167.3833,77.34,85,100,8.5
303,Stepnogorsk,KZ,2021-09-22 20:46:16,52.3544,71.8869,41.16,73,90,7.65
304,Manaure,CO,2021-09-22 20:46:16,11.7751,-72.4445,88.05,65,85,8.37
305,Medea,DZ,2021-09-22 20:46:17,36.2642,2.7539,64.85,63,99,7.96
306,Rosario Oeste,BR,2021-09-22 20:46:17,-14.8361,-56.4275,100.38,19,8,5.73
307,Miri,MY,2021-09-22 20:45:51,4.4148,114.0089,80.74,89,20,6.91
308,Uige,AO,2021-09-22 20:46:17,-7.6087,15.0613,73.54,66,41,2.68
309,Lagoa,PT,2021-09-22 20:46:18,39.05,-27.9833,70.43,76,0,14.9
310,Buala,SB,2021-09-22 20:46:18,-8.145,159.5921,80.91,75,78,3.0
311,Santa Isabel Do Rio Negro,BR,2021-09-22 20:46:19,-0.4139,-65.0192,90.21,55,100,4.09
312,Comodoro Rivadavia,AR,2021-09-22 20:45:01,-45.8667,-67.5,69.66,24,0,28.77
313,Osmena,PH,2021-09-22 20:46:19,10.5208,119.9258,80.33,80,100,5.84
314,Bull Savanna,JM,2021-09-22 20:46:20,17.8868,-77.5902,82.36,71,100,3.65
315,Bafoulabe,ML,2021-09-22 20:46:20,13.8065,-10.8321,77.59,76,99,4.29
316,Shizunai,JP,2021-09-22 20:46:21,42.3339,142.3669,66.42,94,100,7.58
317,Yulara,AU,2021-09-22 20:46:21,-25.2406,130.9889,42.64,45,99,4.61
318,Barahona,DO,2021-09-22 20:46:21,18.2085,-71.1008,85.82,89,75,11.5
319,Junin,AR,2021-09-22 20:46:22,-34.5838,-60.9433,49.62,90,100,7.43
320,Hami,CN,2021-09-22 20:46:22,42.8,93.45,64.4,23,40,8.05
321,Taywarah,AF,2021-09-22 20:46:22,33.35,64.4167,49.91,23,0,5.37
322,Hervey Bay,AU,2021-09-22 20:46:23,-25.2986,152.8535,53.71,78,1,9.91
323,Beringovskiy,RU,2021-09-22 20:41:26,63.05,179.3167,36.34,66,100,7.56
324,Matara,LK,2021-09-22 20:46:23,5.9485,80.5353,77.97,89,84,8.14
325,Kharitonovo,RU,2021-09-22 20:46:24,61.4009,47.4978,35.85,96,0,5.32
326,Upernavik,GL,2021-09-22 20:46:24,72.7868,-56.1549,22.69,59,93,4.76
327,Kahului,US,2021-09-22 20:42:26,20.8947,-156.47,87.06,57,20,20.71
328,Phuntsholing,BT,2021-09-22 20:46:25,26.8516,89.3884,73.62,91,79,4.27
329,Van,TR,2021-09-22 20:43:14,38.4924,43.3831,65.55,24,40,8.05
330,Halifax,CA,2021-09-22 20:41:48,44.6453,-63.5724,70.29,73,20,4.0
331,Dasoguz,TM,2021-09-22 20:46:25,41.8363,59.9666,62.55,25,0,11.5
332,Narsaq,GL,2021-09-22 20:46:26,60.9167,-46.05,37.62,86,100,3.83
333,Bilibino,RU,2021-09-22 20:46:26,68.0546,166.4372,28.81,85,100,2.82
334,Ciudad Bolivar,VE,2021-09-22 20:46:26,8.1222,-63.5497,89.74,51,90,3.38
335,Casino,AU,2021-09-22 20:46:27,-28.8667,153.05,52.57,93,0,5.75
336,San Cristobal,VE,2021-09-22 20:46:27,7.7669,-72.225,84.38,54,73,6.02
337,Ugoofaaru,MV,2021-09-22 20:46:28,5.6667,73.0,82.71,77,93,16.67
338,Qingdao,CN,2021-09-22 20:44:07,36.0986,120.3719,62.2,94,0,4.47
339,Bretzfeld,DE,2021-09-22 20:46:28,49.1794,9.4383,52.54,89,35,4.27
340,Fare,PF,2021-09-22 20:42:34,-16.7,-151.0167,77.68,71,0,7.31
341,Vestmannaeyjar,IS,2021-09-22 20:46:29,63.4427,-20.2734,42.73,63,17,14.23
342,Ponta Pora,BR,2021-09-22 20:46:29,-22.5361,-55.7256,87.71,42,0,0.0
343,Hofn,IS,2021-09-22 20:46:30,64.2539,-15.2082,41.63,56,38,16.55
344,Fortuna,US,2021-09-22 20:46:30,40.5982,-124.1573,86.18,75,20,19.57
345,Salalah,OM,2021-09-22 20:46:31,17.0151,54.0924,82.49,83,40,6.91
346,Opunake,NZ,2021-09-22 20:46:31,-39.4556,173.8583,59.34,96,100,12.88
347,Alibag,IN,2021-09-22 20:46:31,18.6411,72.8792,80.67,87,95,4.9
348,Bockenem,DE,2021-09-22 20:46:32,52.0099,10.132,54.45,94,6,5.73
349,Vila Franca Do Campo,PT,2021-09-22 20:46:32,37.7167,-25.4333,70.21,78,13,8.9
350,Ilo,PE,2021-09-22 20:46:32,-17.6394,-71.3375,61.92,77,100,9.62
351,Half Moon Bay,US,2021-09-22 20:46:19,37.4636,-122.4286,94.57,57,1,8.05
352,Cap Malheureux,MU,2021-09-22 20:46:33,-19.9842,57.6142,71.47,70,21,5.01
353,Pitimbu,BR,2021-09-22 20:46:34,-7.4706,-34.8086,81.19,83,18,10.58
354,Luganville,VU,2021-09-22 20:43:35,-15.5333,167.1667,75.51,90,100,5.88
355,Hambantota,LK,2021-09-22 20:46:34,6.1241,81.1185,80.28,82,43,14.74
356,Dali,CN,2021-09-22 20:46:34,25.7,100.1833,60.91,88,94,2.19
357,Minsk,BY,2021-09-22 20:46:32,53.9,27.5667,42.55,97,100,9.55
358,Dhidhdhoo,MV,2021-09-22 20:46:35,6.8833,73.1,82.63,77,100,17.69
359,Nishihara,JP,2021-09-22 20:46:35,26.1842,127.7558,81.68,90,20,3.44
360,College,US,2021-09-22 20:46:36,64.8569,-147.8028,35.26,71,75,5.75
361,Male,MV,2021-09-22 20:46:36,4.1748,73.5089,84.15,84,75,12.66
362,Seddon,AU,2021-09-22 20:46:37,-37.8068,144.8916,53.8,92,20,6.91
363,Senahu,GT,2021-09-22 20:46:37,15.4,-89.8333,78.3,74,52,4.05
364,Almaznyy,RU,2021-09-22 20:46:37,48.0448,40.045,50.14,65,100,4.05
365,Jiuquan,CN,2021-09-22 20:46:38,39.7432,98.5174,59.25,36,36,3.04
366,Sola,VU,2021-09-22 20:46:38,-13.8833,167.55,78.91,78,100,6.22
367,Okhotsk,RU,2021-09-22 20:46:39,59.3833,143.3,46.8,75,3,4.32
368,Ust-Omchug,RU,2021-09-22 20:46:39,61.15,149.6333,38.25,83,20,1.28
369,Lebu,CL,2021-09-22 20:46:40,-37.6167,-73.65,53.67,63,55,5.91
370,Olafsvik,IS,2021-09-22 20:46:40,64.8945,-23.7142,42.35,67,7,7.9
371,Bhadasar,IN,2021-09-22 20:46:41,28.2833,74.3167,83.21,69,84,10.63
372,Margaritas,MX,2021-09-22 20:46:41,20.4538,-102.4739,82.27,35,39,8.81
373,Te Anau,NZ,2021-09-22 20:46:41,-45.4167,167.7167,45.36,79,14,1.39
374,Bara,NG,2021-09-22 20:46:42,10.3744,10.7288,70.47,94,98,4.99
375,Verkhnevilyuysk,RU,2021-09-22 20:46:42,63.4453,120.3167,36.7,96,87,6.44
376,San Andres,CO,2021-09-22 20:46:43,12.5847,-81.7006,82.87,74,62,6.64
377,Salto Del Guaira,PY,2021-09-22 20:46:43,-24.0625,-54.3069,83.34,48,47,3.96
378,Brae,GB,2021-09-22 20:46:43,60.3964,-1.353,51.71,80,100,22.77
379,Surt,LY,2021-09-22 20:46:44,31.2089,16.5887,82.99,52,0,12.46
380,Rocha,UY,2021-09-22 20:46:44,-34.4833,-54.3333,55.33,75,100,10.33
381,Bousso,TD,2021-09-22 20:46:44,10.4795,16.7117,72.5,90,87,6.04
382,Ko Samui,TH,2021-09-22 20:46:45,9.5357,99.9357,81.79,75,100,15.9
383,Dalby,AU,2021-09-22 20:46:45,-27.1833,151.2667,48.97,51,0,1.01
384,Ahome,MX,2021-09-22 20:46:46,25.9167,-109.1833,96.17,38,50,6.64
385,Melur,IN,2021-09-22 20:46:46,10.05,78.3333,76.14,90,100,6.26
386,Camacha,PT,2021-09-22 20:46:46,33.0833,-16.3333,68.76,73,40,12.66
387,Ambilobe,MG,2021-09-22 20:46:47,-13.2,49.05,71.08,74,55,4.61
388,Meadow Lake,US,2021-09-22 20:46:47,34.8014,-106.5436,83.17,24,0,7.7
389,Zarichne,UA,2021-09-22 20:46:47,51.8126,26.129,42.28,94,100,7.78
390,Thinadhoo,MV,2021-09-22 20:46:48,0.5333,72.9333,82.36,72,97,13.78
391,Roald,NO,2021-09-22 20:46:48,62.5833,6.1333,53.74,66,75,16.11
392,Katherine,AU,2021-09-22 20:46:49,-14.4667,132.2667,52.12,30,46,6.91
393,Murmashi,RU,2021-09-22 20:46:49,68.8154,32.8115,43.21,70,0,4.47
394,Oistins,BB,2021-09-22 20:46:49,13.0667,-59.5333,87.89,66,40,11.5
395,Chokurdakh,RU,2021-09-22 20:46:50,70.6333,147.9167,27.41,81,88,1.95
396,Markova,UA,2021-09-22 20:46:50,48.6758,24.4138,41.65,93,100,7.31
397,Livingston,GB,2021-09-22 20:46:51,55.9029,-3.5226,58.24,97,90,11.5
398,Ballina,AU,2021-09-22 20:46:51,-28.8667,153.5667,52.79,87,27,3.44
399,Kuching,MY,2021-09-22 20:46:51,1.55,110.3333,79.02,89,20,0.0
400,Nantucket,US,2021-09-22 20:45:26,41.2835,-70.0995,77.34,85,20,14.94
401,Etchojoa,MX,2021-09-22 20:46:52,26.9167,-109.6333,93.69,32,91,9.33
402,Abnub,EG,2021-09-22 20:46:52,27.2696,31.1511,84.42,28,0,13.85
403,Namwala,ZM,2021-09-22 20:46:53,-15.7504,26.4384,73.74,29,10,7.81
404,Brokopondo,SR,2021-09-22 20:46:53,4.75,-55.1667,85.35,64,90,6.73
405,Chandausi,IN,2021-09-22 20:46:53,28.45,78.7667,77.41,86,12,6.13
406,Bokoro,TD,2021-09-22 20:46:54,12.3807,17.0568,76.77,80,100,11.3
407,Arrecife,ES,2021-09-22 20:46:54,28.963,-13.5477,73.47,73,20,9.22
408,Sinop,TR,2021-09-22 20:46:55,41.7711,34.8709,50.31,92,100,2.46
409,Owando,CG,2021-09-22 20:42:05,-0.4819,15.8999,71.06,96,100,4.18
410,Clarence Town,AU,2021-09-22 20:46:55,-32.5833,151.7833,54.34,64,0,4.25
411,Mount Gambier,AU,2021-09-22 20:46:56,-37.8333,140.7667,51.71,93,90,12.66
412,Korla,CN,2021-09-22 20:46:56,41.7597,86.1469,66.04,32,20,14.38
413,Yeppoon,AU,2021-09-22 20:46:56,-23.1333,150.7333,51.58,75,41,7.16
414,Alta Floresta,BR,2021-09-22 20:46:57,-9.8756,-56.0861,93.02,52,0,4.61
415,Sioux Lookout,CA,2021-09-22 20:46:57,50.1001,-91.917,68.07,45,40,8.05
416,Madison,US,2021-09-22 20:46:58,34.7334,-86.5667,73.44,60,20,1.01
417,Ulundi,ZA,2021-09-22 20:46:58,-28.3352,31.4162,52.95,84,0,2.64
418,Luza,RU,2021-09-22 20:46:58,60.6308,47.2512,37.56,96,0,6.82
419,Xichang,CN,2021-09-22 20:46:59,27.8964,102.2634,63.27,93,80,1.92
420,Boffa,GN,2021-09-22 20:46:59,10.1667,-14.0333,76.5,89,100,3.98
421,Severo-Kurilsk,RU,2021-09-22 20:46:59,50.6789,156.125,48.65,90,100,7.78
422,Vizinga,RU,2021-09-22 20:47:00,61.0749,50.1031,35.02,95,11,4.38
423,Jadu,LY,2021-09-22 20:47:00,31.953,12.0261,78.42,21,16,4.36
424,Tucumcari,US,2021-09-22 20:47:01,35.1717,-103.725,82.94,22,1,19.57
425,Guerrero Negro,MX,2021-09-22 20:47:01,27.9769,-114.0611,86.63,49,90,8.46
426,Gorontalo,ID,2021-09-22 20:47:02,0.5412,123.0595,73.54,96,100,1.9
427,Sambava,MG,2021-09-22 20:47:02,-14.2667,50.1667,70.92,78,20,11.05
428,Babu,CN,2021-09-22 20:47:02,24.4167,111.5167,76.89,86,78,2.06
429,Acarau,BR,2021-09-22 20:47:03,-2.8856,-40.12,79.88,78,99,16.42
430,Vradiyivka,UA,2021-09-22 20:47:03,47.862,30.5919,44.8,88,100,3.94
431,Kupang,ID,2021-09-22 20:47:04,-10.1667,123.5833,75.81,77,72,11.18
432,Nizwa,OM,2021-09-22 20:47:04,22.9333,57.5333,90.64,32,91,2.89
433,South Berwick,US,2021-09-22 20:47:04,43.2345,-70.8095,73.71,86,90,6.91
434,Maxixe,MZ,2021-09-22 20:47:05,-23.8597,35.3472,65.97,74,70,8.57
435,Mount Isa,AU,2021-09-22 20:47:05,-20.7333,139.5,56.97,21,0,5.75
436,Mana,GF,2021-09-22 20:47:05,5.6592,-53.7767,81.81,78,78,10.83
437,Ust-Uda,RU,2021-09-22 20:47:06,54.1742,103.0304,31.6,92,21,1.88
438,Balkanabat,TM,2021-09-22 20:47:06,39.5108,54.3671,79.95,12,0,19.35
439,San Quintin,MX,2021-09-22 20:42:32,30.4833,-115.95,82.11,54,1,11.88
440,Bongandanga,CD,2021-09-22 20:47:07,1.5,21.05,69.78,98,100,3.98
441,Surin,TH,2021-09-22 20:47:07,14.8818,103.4936,74.3,96,91,4.9
442,Rolla,US,2021-09-22 20:47:08,37.9514,-91.7713,71.22,42,40,5.99
443,Krasnoselkup,RU,2021-09-22 20:47:08,65.7,82.4667,33.91,78,100,15.43
444,Corrales,US,2021-09-22 20:47:08,35.2378,-106.6067,84.74,25,0,1.99
445,Savelugu,GH,2021-09-22 20:47:09,9.6244,-0.8253,74.41,87,99,6.98
446,Belyy Yar,RU,2021-09-22 20:47:09,53.6039,91.3903,40.89,70,0,4.47
447,Camana,PE,2021-09-22 20:47:10,-16.6228,-72.7111,62.89,81,100,9.89
448,Rock Sound,BS,2021-09-22 20:47:10,24.9,-76.2,83.52,71,97,5.93
449,Sernur,RU,2021-09-22 20:47:10,56.9333,49.1536,48.49,70,100,11.39
450,Krasnozerskoye,RU,2021-09-22 20:47:11,53.9828,79.2374,38.61,93,99,5.12
451,Maningrida,AU,2021-09-22 20:47:11,-12.0667,134.2667,64.45,65,13,11.39
452,Atherton,GB,2021-09-22 20:47:12,53.5237,-2.4935,60.71,81,100,4.0
453,Kiisa,EE,2021-09-22 20:47:12,59.2369,24.6889,39.09,95,98,2.98
454,Puerto Baquerizo Moreno,EC,2021-09-22 20:47:12,-0.9,-89.6,74.39,78,75,17.27
455,San Policarpo,PH,2021-09-22 20:47:13,12.1791,125.5072,77.41,89,100,3.74
456,Yumen,CN,2021-09-22 20:47:13,40.2833,97.2,58.42,32,20,14.23
457,Saint-Francois,FR,2021-09-22 20:47:14,46.4154,3.9054,54.84,94,0,0.0
458,Verkhniye Tatyshly,RU,2021-09-22 20:47:14,56.2912,55.8575,38.98,79,99,6.76
459,Itoman,JP,2021-09-22 20:47:15,26.1247,127.6694,82.42,85,20,2.3
460,Constitucion,CL,2021-09-22 20:42:17,-35.3333,-72.4167,56.39,69,5,11.88
461,Tupiza,BO,2021-09-22 20:47:16,-21.45,-65.7167,73.65,9,100,10.96
462,Bulgan,MN,2021-09-22 20:47:16,48.8125,103.5347,37.18,87,31,3.29
463,Verkhniy Uslon,RU,2021-09-22 20:47:16,55.7701,48.9823,48.42,93,100,11.34
464,Itarema,BR,2021-09-22 20:47:17,-2.9248,-39.9167,79.47,78,96,15.66
465,Asosa,ET,2021-09-22 20:47:17,10.0667,34.5333,60.98,97,100,6.26
466,Iquique,CL,2021-09-22 20:47:17,-20.2208,-70.1431,62.64,73,100,10.2
467,Quevedo,EC,2021-09-22 20:47:18,-1.0333,-79.45,81.23,67,100,3.09
468,Guaymas,MX,2021-09-22 20:47:18,27.9333,-110.9,92.88,43,100,1.05
469,Oblivskaya,RU,2021-09-22 20:47:19,48.5362,42.5014,52.25,59,61,5.39
470,Rovaniemi,FI,2021-09-22 20:47:19,66.5,25.7167,44.01,70,90,11.5
471,Gdov,RU,2021-09-22 20:47:19,58.7406,27.8122,45.55,68,100,7.11
472,Jatai,BR,2021-09-22 20:47:20,-17.8814,-51.7144,92.03,21,4,10.63
473,Bastia,FR,2021-09-22 20:47:20,42.6667,9.3333,67.3,75,0,4.61
474,Lac-Megantic,CA,2021-09-22 20:47:21,45.5834,-70.8823,71.53,77,100,7.52
475,Grindavik,IS,2021-09-22 20:47:21,63.8424,-22.4338,39.67,75,20,8.05
476,Zihuatanejo,MX,2021-09-22 20:47:21,17.6333,-101.55,86.36,73,49,6.87
477,Vitim,RU,2021-09-22 20:47:22,59.4511,112.5578,33.69,92,71,2.15
478,Marghita,RO,2021-09-22 20:47:22,47.35,22.3333,49.93,92,39,3.58
479,Ostrovnoy,RU,2021-09-22 20:47:23,68.0531,39.5131,39.34,79,100,23.98
480,Chapais,CA,2021-09-22 20:47:23,49.7834,-74.8492,44.38,82,100,6.44
481,Necochea,AR,2021-09-22 20:47:23,-38.5473,-58.7368,53.04,76,100,6.8
482,Spornoye,RU,2021-09-22 20:47:24,50.8448,37.2913,44.62,91,100,5.01
483,Avera,US,2021-09-22 20:47:24,33.194,-82.5271,86.68,68,51,10.56
484,Vestmanna,FO,2021-09-22 20:47:24,62.1564,-7.1664,47.32,87,90,11.5
485,Pacifica,US,2021-09-22 20:43:18,37.6138,-122.4869,93.38,72,20,1.99
486,Niceville,US,2021-09-22 20:43:10,30.5169,-86.4822,86.14,69,75,11.99
487,Rio De Jesus,PA,2021-09-22 20:47:25,7.9844,-81.1631,81.75,79,100,6.29
488,Creel,MX,2021-09-22 20:47:26,27.75,-107.6333,64.87,56,96,16.84
489,Los Llanos De Aridane,ES,2021-09-22 20:47:26,28.6585,-17.9182,71.35,84,75,10.36
490,San Joaquin,US,2021-09-22 20:47:26,37.9333,-121.3011,96.78,27,1,4.61
491,Cairns,AU,2021-09-22 20:47:27,-16.9167,145.7667,66.15,69,75,11.5
492,Kavaratti,IN,2021-09-22 20:47:27,10.5669,72.642,81.93,79,98,16.84
493,Kyaukse,MM,2021-09-22 20:47:27,21.6,96.1333,76.15,89,82,2.95
494,Gweru,ZW,2021-09-22 20:47:28,-19.45,29.8167,53.73,85,63,12.75
495,Sao Joao Da Barra,BR,2021-09-22 20:47:28,-21.6403,-41.0511,71.69,64,26,23.09
496,Nanakuli,US,2021-09-22 20:47:29,21.3906,-158.1547,87.75,49,40,13.8
497,La Ciotat,FR,2021-09-22 20:47:29,43.1748,5.6045,68.81,74,0,2.15
498,Winona,US,2021-09-22 20:47:30,43.9666,-91.7668,69.62,45,1,0.0
499,Pestretsy,RU,2021-09-22 20:47:30,55.7531,49.6545,48.34,95,100,11.63
500,Callaway,US,2021-09-22 20:43:06,30.153,-85.5699,87.73,67,40,4.0
501,Mangai,CD,2021-09-22 20:47:31,-4.05,19.5333,72.93,87,90,1.63
502,Mounana,GA,2021-09-22 20:47:31,-1.4085,13.1586,75.79,77,100,2.98
503,Pangody,RU,2021-09-22 20:47:32,65.85,74.4859,34.72,97,100,10.92
504,Pimentel,PE,2021-09-22 20:47:32,-6.8367,-79.9342,71.89,60,0,19.57
505,Havelock,US,2021-09-22 20:46:43,34.8791,-76.9013,80.55,93,75,3.0
506,Sembe,CG,2021-09-22 20:47:33,1.6481,14.5806,69.48,99,100,1.59
507,Marawi,PH,2021-09-22 20:47:33,7.9986,124.2928,64.65,95,36,1.72
508,Fallon,US,2021-09-22 20:47:33,39.4735,-118.7774,86.92,13,40,4.61
509,Francia,HN,2021-09-22 20:47:34,15.85,-85.5833,89.58,64,8,8.95
510,Ahwa,IN,2021-09-22 20:47:34,20.75,73.6833,69.82,96,86,3.58
511,Kyra,RU,2021-09-22 20:47:34,49.5776,111.9753,49.69,92,100,4.92
512,Sandpoint,US,2021-09-22 20:44:34,48.2766,-116.5533,71.42,48,1,8.05
513,Methoni,GR,2021-09-22 20:47:35,36.8197,21.7049,75.22,67,57,17.78
514,Port Pirie,AU,2021-09-22 20:47:35,-33.1833,138.0167,42.89,85,0,4.65
515,Ixtapa,MX,2021-09-22 20:47:36,20.7,-105.2,89.22,76,89,5.01
516,Hailar,CN,2021-09-22 20:47:36,49.2,119.7,46.36,79,15,9.01
517,Griffith,US,2021-09-22 20:47:36,41.5284,-87.4237,63.14,71,75,1.99
518,Oranjestad,AW,2021-09-22 20:47:37,12.524,-70.027,89.55,70,20,17.27
519,Lyuban,BY,2021-09-22 20:47:37,52.7985,28.0048,41.52,96,100,8.5
520,Kiruna,SE,2021-09-22 20:47:38,67.8557,20.2251,43.72,93,90,20.71
521,Bartica,GY,2021-09-22 20:47:38,6.4,-58.6167,82.72,89,72,3.78
522,Launceston,AU,2021-09-22 20:47:38,-41.45,147.1667,52.81,82,40,5.01
523,Laerdalsoyri,NO,2021-09-22 20:47:39,61.098,7.4816,53.92,71,75,12.66
524,Paita,PE,2021-09-22 20:47:39,-5.0892,-81.1144,79.36,75,38,17.2
525,Arona,ES,2021-09-22 20:47:39,28.0996,-16.681,68.52,70,75,1.01
526,Kitob,UZ,2021-09-22 20:47:40,39.0843,66.8332,64.98,24,0,3.96
527,Bandarbeyla,SO,2021-09-22 20:47:40,9.4942,50.8122,78.66,76,99,21.47
528,Stephenville,US,2021-09-22 20:47:41,32.2207,-98.2023,81.93,21,1,10.36
529,Maniitsoq,GL,2021-09-22 20:47:41,65.4167,-52.9,34.97,47,49,10.29
530,Aquiraz,BR,2021-09-22 20:47:41,-3.9014,-38.3911,82.49,79,68,8.46
531,Ust-Koksa,RU,2021-09-22 20:47:42,50.2696,85.6108,29.08,68,83,0.96
532,Kabalo,CD,2021-09-22 20:47:42,-6.05,26.9167,80.96,45,57,2.89
533,Anadyr,RU,2021-09-22 20:47:43,64.75,177.4833,32.5,74,90,8.95
534,Wanxian,CN,2021-09-22 20:47:43,30.8039,108.3897,74.12,76,82,6.2
535,Abalak,RU,2021-09-22 20:47:43,58.1286,68.5944,32.04,95,73,4.36
536,Sungaipenuh,ID,2021-09-22 20:47:44,-2.0833,101.3833,64.51,97,85,2.68
537,Gornopravdinsk,RU,2021-09-22 20:47:44,60.05,69.9,30.36,95,31,3.76
538,Suzun,RU,2021-09-22 20:47:45,53.7841,82.3116,37.96,91,99,4.63
539,Bohodukhiv,UA,2021-09-22 20:47:45,50.1647,35.5276,46.44,91,100,4.23
540,Kismayo,SO,2021-09-22 20:47:45,-0.3582,42.5454,77.09,85,34,15.55
541,Mantua,IT,2021-09-22 20:43:23,45.1667,10.7833,68.95,80,52,1.99
542,General Roca,AR,2021-09-22 20:47:46,-39.0333,-67.5833,72.0,21,0,18.66
543,Nalut,LY,2021-09-22 20:47:46,30.3333,10.85,85.08,12,3,8.79
544,La Macarena,CO,2021-09-22 20:47:47,2.1837,-73.7849,77.05,95,98,3.02
545,Kungurtug,RU,2021-09-22 20:47:47,50.5994,97.5228,28.63,72,75,1.68
546,Maumere,ID,2021-09-22 20:47:47,-8.6199,122.2111,78.48,71,81,3.49
547,Veraval,IN,2021-09-22 20:47:48,20.9,70.3667,80.71,81,94,11.43
548,Parainen,FI,2021-09-22 20:47:48,60.3067,22.301,50.14,73,100,13.47
549,Prieska,ZA,2021-09-22 20:47:49,-29.6641,22.7474,64.78,27,1,6.67
550,Stranda,NO,2021-09-22 20:47:49,62.3096,6.9358,53.19,83,100,3.89
551,Swift Current,CA,2021-09-22 20:47:50,50.2834,-107.8014,81.41,17,1,20.71
552,Moron,AR,2021-09-22 20:47:50,-34.6534,-58.6198,56.98,95,100,1.01
553,Langsa,ID,2021-09-22 20:47:51,4.4683,97.9683,74.7,95,97,1.9
554,Isla Vista,US,2021-09-22 20:47:51,34.4133,-119.861,101.68,59,1,9.22
555,Kieta,PG,2021-09-22 20:47:51,-6.2167,155.6333,80.01,80,68,3.85
556,Montlucon,FR,2021-09-22 20:47:52,46.3333,2.6,53.71,95,5,2.13
557,Peniche,PT,2021-09-22 20:47:52,39.3558,-9.3811,72.88,65,32,15.03
558,Umm Kaddadah,SD,2021-09-22 20:47:53,13.6017,26.6876,89.91,36,10,8.55
559,Haibara,JP,2021-09-22 20:47:53,34.5333,135.95,67.59,92,0,4.85
560,Amapa,BR,2021-09-22 20:47:53,1.0,-52.0,72.5,97,100,3.6
561,Zhigansk,RU,2021-09-22 20:47:54,66.7697,123.3711,41.81,86,100,12.57
562,Gbarnga,LR,2021-09-22 20:47:54,6.9956,-9.4722,72.07,98,100,4.34
563,Akyab,MM,2021-09-22 20:47:54,20.15,92.9,79.25,85,100,3.76
564,Kantemirovka,RU,2021-09-22 20:47:55,49.7089,39.8592,48.06,76,99,2.91
565,Aksu,CN,2021-09-22 20:47:55,41.1231,80.2644,67.93,32,86,4.83
